,ID,Pred
700,2019_1196_1278,0.5850401529103938
701,2019_1196_1279,0.8013063464961748
702,2019_1196_1280,0.6208062515353755
703,2019_1196_1285,0.9645443268661826
704,2019_1196_1293,0.784999658686655
705,2019_1196_1295,0.9896592386839237
706,2019_1196_1297,0.9442078693196019
707,2019_1196_1300,0.9994048070104596
708,2019_1196_1305,0.6863627083479853
709,2019_1196_1308,0.8182061716537499
710,2019_1196_1314,0.21781717636511566
711,2019_1196_1318,0.9116656724532919
712,2019_1196_1326,0.6121073528319592
713,2019_1196_1328,0.4826226768728874
714,2019_1196_1330,0.9450529976739814
715,2019_1196_1332,0.5478523418009535
716,2019_1196_1341,0.9932255000168432
717,2019_1196_1345,0.2661111963978658
718,2019_1196_1371,0.7988064325855498
719,2019_1196_1385,0.9140502515072659
720,2019_1196_1387,0.9342763098773877
721,2019_1196_1388,0.6787770980224842
722,2019_1196_1393,0.7363752206001981
723,2019_1196_1396,0.8619066600246301
724,2019_1196_1397,0.31536840951201167
725,2019_1196_1403,0.14045152461806593
726,2019_1196_1414,0.8727019334822995
727,2019_1196_1416,0.7075076995454201
728,2019_1196_1429,0.8170777453615509
729,2019_1196_1433,0.7897532243392801
730,2019_1196_1436,0.9219742254521738
731,2019_1196_1437,0.6823312984505921
732,2019_1196_1438,0.07949163270982498
733,2019_1196_1439,0.4617553145293735
734,2019_1196_1449,0.6777738979221648
735,2019_1196_1458,0.41281812691359027
736,2019_1196_1459,0.530277528263738
737,2019_1196_1463,0.8945001181930703
738,2019_1199_1205,0.9876309240337818
739,2019_1199_1209,0.9371107642557663
740,2019_1199_1211,0.22831440274246223
741,2019_1199_1222,0.5907933811728113
742,2019_1199_1233,0.9962985158039376
743,2019_1199_1234,0.6962689622936037
744,2019_1199_1235,0.6144825367895241
745,2019_1199_1242,0.4192780322814267
746,2019_1199_1243,0.6403421036172847
747,2019_1199_1246,0.306565953410337
748,2019_1199_1251,0.9312611519972717
749,2019_1199_1257,0.6569175473599037
750,2019_1199_1261,0.6695352687134514
751,2019_1199_1266,0.8485054621920579
752,2019_1199_1268,0.6917723110510968
753,2019_1199_1276,0.3227965218526861
754,2019_1199_1277,0.17672760382313749
755,2019_1199_1278,0.6854119545382441
756,2019_1199_1279,0.8617303286639251
757,2019_1199_1280,0.7167158690432478
758,2019_1199_1285,0.9767659878682496
759,2019_1199_1293,0.8494509182771337
760,2019_1199_1295,0.9932840042655415
761,2019_1199_1297,0.9631719031896664
762,2019_1199_1300,0.9996147708190252
763,2019_1199_1305,0.7717864995882044
764,2019_1199_1308,0.8742970330824903
765,2019_1199_1314,0.30086649436125784
766,2019_1199_1318,0.940999788301864
767,2019_1199_1326,0.7091865063303153
768,2019_1199_1328,0.590424385861104
769,2019_1199_1330,0.9637407994547215
770,2019_1199_1332,0.6518666310477307
771,2019_1199_1341,0.9956057282511604
772,2019_1199_1345,0.3591199324490983
773,2019_1199_1371,0.8598576941799979
774,2019_1199_1385,0.9426423157909793
775,2019_1199_1387,0.9564604670429189
776,2019_1199_1388,0.7655612477188527
777,2019_1199_1393,0.8119102156272546
778,2019_1199_1396,0.9060621482592629
779,2019_1199_1397,0.41583813596265407
780,2019_1199_1403,0.20160590949660664
781,2019_1199_1414,0.9137510353292897
782,2019_1199_1416,0.7889432785522641
783,2019_1199_1429,0.873462928158748
784,2019_1199_1433,0.8530462555011965
785,2019_1199_1436,0.9480800284557246
786,2019_1199_1437,0.7684827325498661
787,2019_1199_1438,0.11773906610805021
788,2019_1199_1439,0.5700313856076187
789,2019_1199_1449,0.7647351400111492
790,2019_1199_1458,0.5207205906191961
791,2019_1199_1459,0.6356459838972995
792,2019_1199_1463,0.9290912120028364
793,2019_1205_1209,0.1572698945532356
794,2019_1205_1211,0.0036917231916811792
795,2019_1205_1222,0.0177604058324375
796,2019_1205_1233,0.7712183072074635
797,2019_1205_1234,0.027908561843142478
798,2019_1205_1235,0.019571490363010174
799,2019_1205_1242,0.008961216737213337
800,2019_1205_1243,0.02181159605402763
801,2019_1205_1246,0.005506342927015094
802,2019_1205_1251,0.1450599080752456
803,2019_1205_1257,0.023418723946825107
804,2019_1205_1261,0.024746197363365436
805,2019_1205_1266,0.06554767534941927
806,2019_1205_1268,0.02733978863982904
807,2019_1205_1276,0.005934269234640965
808,2019_1205_1277,0.0026812499192546586
809,2019_1205_1278,0.026561967876097676
810,2019_1205_1279,0.07240140703004457
811,2019_1205_1280,0.030712821724517014
812,2019_1205_1285,0.34491206958933185
813,2019_1205_1293,0.06600079449101204
814,2019_1205_1295,0.6494026919590423
815,2019_1205_1297,0.24672816802499883
816,2019_1205_1300,0.9701474268444429
817,2019_1205_1305,0.04063337787862175
818,2019_1205_1308,0.08012783883050702
819,2019_1205_1314,0.005360703665276907
820,2019_1205_1318,0.16649034971001744
821,2019_1205_1326,0.02963623024935808
822,2019_1205_1328,0.017733802672815314
823,2019_1205_1330,0.249743530570013
824,2019_1205_1332,0.02291335335922424
825,2019_1205_1341,0.7394168232103756
826,2019_1205_1345,0.006968961203936914
827,2019_1205_1371,0.07135883200221664
828,2019_1205_1385,0.17069215912028596
829,2019_1205_1387,0.21576147728431233
830,2019_1205_1388,0.03929028682201276
831,2019_1205_1393,0.05128843746611414
832,2019_1205_1396,0.10777858638539743
833,2019_1205_1397,0.008836471969951885
834,2019_1205_1403,0.0031525148368678497
835,2019_1205_1414,0.11714073575510482
836,2019_1205_1416,0.044721766776691936
837,2019_1205_1429,0.07957178446766133
838,2019_1205_1433,0.06777290812856973
839,2019_1205_1436,0.1861271023428253
840,2019_1205_1437,0.039912066490335116
841,2019_1205_1438,0.0016685559150862912
842,2019_1205_1439,0.01633250540661021
843,2019_1205_1449,0.03911712373415907
844,2019_1205_1458,0.013424215294372804
845,2019_1205_1459,0.021381956550905034
846,2019_1205_1463,0.1409650921300556
847,2019_1209_1211,0.01946885607435845
848,2019_1209_1222,0.08833158216881909
849,2019_1209_1233,0.9475434845776859
850,2019_1209_1234,0.13332996658999235
851,2019_1209_1235,0.09663106565842412
852,2019_1209_1242,0.04621373254698301
853,2019_1209_1243,0.10673105937497834
854,2019_1209_1246,0.028814241604706515
855,2019_1209_1251,0.4762180733807727
856,2019_1209_1257,0.11386688756022424
857,2019_1209_1261,0.11969296929914472
858,2019_1209_1266,0.2731899504814708
859,2019_1209_1268,0.1309020317664434
860,2019_1209_1276,0.030997086639234502
861,2019_1209_1277,0.014201528940600314
862,2019_1209_1278,0.12756426564235246
863,2019_1209_1279,0.29490312059272955
864,2019_1209_1280,0.14514536511105172
865,2019_1209_1285,0.7383103652886603
866,2019_1209_1293,0.27465656847890046
867,2019_1209_1295,0.9084703886609204
868,2019_1209_1297,0.6370414484232918
869,2019_1209_1300,0.9942902961158494
870,2019_1209_1305,0.18497495396965746
871,2019_1209_1308,0.318228187770534
872,2019_1209_1314,0.02806952335933767
873,2019_1209_1318,0.5169877364084589
874,2019_1209_1326,0.14063953109942312
875,2019_1209_1328,0.08820876401667622
876,2019_1209_1330,0.640769245415671
877,2019_1209_1332,0.11163278230087148
878,2019_1209_1341,0.9382906749223952
879,2019_1209_1345,0.03624237913946939
880,2019_1209_1371,0.29166397044061415
881,2019_1209_1385,0.524469265092925
882,2019_1209_1387,0.5958361517378403
883,2019_1209_1388,0.1797547557093473
884,2019_1209_1393,0.22461803371906186
885,2019_1209_1396,0.3929448708968237
886,2019_1209_1397,0.04559427132211096
887,2019_1209_1403,0.016663802073631072
888,2019_1209_1414,0.4155411618833059
889,2019_1209_1416,0.200550502593382
890,2019_1209_1429,0.31658848610851703
891,2019_1209_1433,0.28034945247408727
892,2019_1209_1436,0.550653294640702
893,2019_1209_1437,0.18217790145703933
894,2019_1209_1438,0.008876412518019669
895,2019_1209_1439,0.08170184304413396
896,2019_1209_1449,0.1790779219796982
897,2019_1209_1458,0.06795756269951704
898,2019_1209_1459,0.10480792074466891
899,2019_1209_1463,0.4678911896798543
900,2019_1211_1222,0.8299257822671784
901,2019_1211_1233,0.9989020021322935
902,2019_1211_1234,0.885689568385766
903,2019_1211_1235,0.8434399731190919
904,2019_1211_1242,0.7093269326890578
905,2019_1211_1243,0.857503094163298
906,2019_1211_1246,0.5990797034715672
907,2019_1211_1251,0.9786282199950214
908,2019_1211_1257,0.866162125774026
909,2019_1211_1261,0.872577053759771
910,2019_1211_1266,0.9498260156754218
911,2019_1211_1268,0.8835281287973251
912,2019_1211_1276,0.6170169110014638
913,2019_1211_1277,0.4204753559662446
914,2019_1211_1278,0.880440825053645
915,2019_1211_1279,0.9546784386131146
916,2019_1211_1280,0.8953023037964023
917,2019_1211_1285,0.9930115608994277
918,2019_1211_1293,0.9501762743246722
919,2019_1211_1295,0.9980035370849137
920,2019_1211_1297,0.9888138100129603
921,2019_1211_1300,0.9998859936099106
922,2019_1211_1305,0.9195524439654948
923,2019_1211_1308,0.9591975013153649
924,2019_1211_1314,0.5925893768132618
925,2019_1211_1318,0.981787328111387
926,2019_1211_1326,0.8918030006829201
927,2019_1211_1328,0.8297102665946374
928,2019_1211_1330,0.9889911342708465
929,2019_1211_1332,0.8635518861164715
930,2019_1211_1341,0.9986958577352205
931,2019_1211_1345,0.654452590279644
932,2019_1211_1371,0.9539974316175984
933,2019_1211_1385,0.9823156965800545
934,2019_1211_1387,0.9867108005087083
935,2019_1211_1388,0.916924101832892
936,2019_1211_1393,0.9358556696571453
937,2019_1211_1396,0.970238598326267
938,2019_1211_1397,0.7064020427917186
939,2019_1211_1403,0.46047457904389416
940,2019_1211_1414,0.9728320983066888
941,2019_1211_1416,0.9266560697174595
942,2019_1211_1429,0.9589002725203328
943,2019_1211_1433,0.9515034717066088
944,2019_1211_1436,0.9840558492547813
945,2019_1211_1437,0.9181610001762456
946,2019_1211_1438,0.3108471534694086
947,2019_1211_1439,0.817549780457207
948,2019_1211_1449,0.9165732381286418
949,2019_1211_1458,0.785967081195967
950,2019_1211_1459,0.8550004102035323
951,2019_1211_1463,0.9779181023515474
952,2019_1222_1233,0.9946647222375002
953,2019_1222_1234,0.6135703695263116
954,2019_1222_1235,0.5247162719109204
955,2019_1222_1242,0.3333691246759167
956,2019_1222_1243,0.5522092479354
957,2019_1222_1246,0.23442858510678666
958,2019_1222_1251,0.9036954589102788
959,2019_1222_1257,0.5701196711151301
960,2019_1222_1261,0.5839076530940142
961,2019_1222_1266,0.7950564703653515
962,2019_1222_1268,0.6085377419300031
963,2019_1222_1276,0.24820700669973136
964,2019_1222_1277,0.129439256933225
965,2019_1222_1278,0.60144936017914
966,2019_1222_1279,0.8119129398081487
967,2019_1222_1280,0.6366794505041008
968,2019_1222_1285,0.9667980676679488
969,2019_1222_1293,0.7962553972459149
970,2019_1222_1295,0.9903325501745377
971,2019_1222_1297,0.9476841836471969
972,2019_1222_1300,0.9994439179902005
973,2019_1222_1305,0.7008142125759318
974,2019_1222_1308,0.828104151284938
975,2019_1222_1314,0.2296261478421093
976,2019_1222_1318,0.9169913788270351
977,2019_1222_1326,0.628126565511106
978,2019_1222_1328,0.4996179391712074
979,2019_1222_1330,0.9484795267677613
980,2019_1222_1332,0.5646377797816444
981,2019_1222_1341,0.9936680894569667
982,2019_1222_1345,0.27960249527605774
983,2019_1222_1371,0.8095147520039043
984,2019_1222_1385,0.9192449256510689
985,2019_1222_1387,0.9383310261924112
986,2019_1222_1388,0.6934220036834703
987,2019_1222_1393,0.7493637922038672
988,2019_1222_1396,0.869803922161887
989,2019_1222_1397,0.3302332478004153
990,2019_1222_1403,0.14886438415704772
991,2019_1222_1414,0.880067741040152
992,2019_1222_1416,0.7213804073670675
993,2019_1222_1429,0.8270241748666198
994,2019_1222_1433,0.8008232460847753
995,2019_1222_1436,0.9267283768578255
996,2019_1222_1437,0.6968865244515392
997,2019_1222_1438,0.08461251512596085
998,2019_1222_1439,0.4786956372002922
999,2019_1222_1449,0.6924438169930586
1000,2019_1222_1458,0.4293953759514772
1001,2019_1222_1459,0.5471761367801422
1002,2019_1222_1463,0.9007480714618482
1003,2019_1233_1234,0.008444821510462316
1004,2019_1233_1235,0.005886904761777083
1005,2019_1233_1242,0.002675199643951549
1006,2019_1233_1243,0.006571203683183142
1007,2019_1233_1246,0.0016398032541345238
1008,2019_1233_1251,0.047921218152047536
1009,2019_1233_1257,0.007063493674712396
1010,2019_1233_1261,0.007470975018473512
1011,2019_1233_1266,0.02038445302724742
1012,2019_1233_1268,0.0082693426793717
1013,2019_1233_1276,0.0017677749598545129
1014,2019_1233_1277,0.0007968935951143628
1015,2019_1233_1278,0.008029599769576002
1016,2019_1233_1279,0.022630235485116914
1017,2019_1233_1280,0.00931209419769356
1018,2019_1233_1285,0.13508993521093035
1019,2019_1233_1293,0.020532226956727174
1020,2019_1233_1295,0.35462054436897933
1021,2019_1233_1297,0.08856013592070226
1022,2019_1233_1300,0.9060193861808499
1023,2019_1233_1305,0.0124084895346035
1024,2019_1233_1308,0.025189491713776463
1025,2019_1233_1314,0.001596267352801699
1026,2019_1233_1318,0.0559398560641949
1027,2019_1233_1326,0.008978723837994525
1028,2019_1233_1328,0.005327165364314993
1029,2019_1233_1330,0.08987309527065826
1030,2019_1233_1332,0.006908568336601988
1031,2019_1233_1341,0.45703990092355523
1032,2019_1233_1345,0.0020775203079909507
1033,2019_1233_1371,0.022287141756771826
1034,2019_1233_1385,0.05754426037625094
1035,2019_1233_1387,0.07545644804776198
1036,2019_1233_1388,0.011986684202796263
1037,2019_1233_1393,0.015784066948098117
1038,2019_1233_1396,0.03459494602040363
1039,2019_1233_1397,0.0026377265823313103
1040,2019_1233_1403,0.0009372693779548293
1041,2019_1233_1414,0.03786984635255012
1042,2019_1233_1416,0.013697535572146246
1043,2019_1233_1429,0.025004323689017012
1044,2019_1233_1433,0.021111109082985764
1045,2019_1233_1436,0.06353154690152586
1046,2019_1233_1437,0.012181855688875374
1047,2019_1233_1438,0.0004955574299089342
1048,2019_1233_1439,0.004901329331639636
1049,2019_1233_1449,0.01193236099493728
1050,2019_1233_1458,0.004020242194192568
1051,2019_1233_1459,0.00643978937275272
1052,2019_1233_1463,0.04641959365825638
1053,2019_1234_1235,0.41013781853873094
1054,2019_1234_1242,0.23951733359188668
1055,2019_1234_1243,0.43714910561494236
1056,2019_1234_1246,0.1616756501695619
1057,2019_1234_1251,0.8552809260913204
1058,2019_1234_1257,0.4551206156616082
1059,2019_1234_1261,0.46916274144940423
1060,2019_1234_1266,0.7095783857026454
1061,2019_1234_1268,0.4947073028787262
1062,2019_1234_1276,0.17213952160990095
1063,2019_1234_1277,0.08562470598121014
1064,2019_1234_1278,0.48729432826657704
1065,2019_1234_1279,0.7310874341367928
1066,2019_1234_1280,0.5246398758342135
1067,2019_1234_1285,0.94829151960556
1068,2019_1234_1293,0.7110956563551143
1069,2019_1234_1295,0.9847368772505501
1070,2019_1234_1297,0.9194117465043844
1071,2019_1234_1300,0.9991173485530088
1072,2019_1234_1305,0.5960026199301115
1073,2019_1234_1308,0.7521121017345805
1074,2019_1234_1314,0.1580559093989463
1075,2019_1234_1318,0.8743315093401299
1076,2019_1234_1326,0.51545675099526
1077,2019_1234_1328,0.38606823762121917
1078,2019_1234_1330,0.9206008966649321
1079,2019_1234_1332,0.4495880314328752
1080,2019_1234_1341,0.9899835522848442
1081,2019_1234_1345,0.19642724479055598
1082,2019_1234_1371,0.7280039314905705
1083,2019_1234_1385,0.8775885975156581
1084,2019_1234_1387,0.9055079572231658
1085,2019_1234_1388,0.5875448623094774
1086,2019_1234_1393,0.6531423527060551
1087,2019_1234_1396,0.8079717808585315
1088,2019_1234_1397,0.23695048820450662
1089,2019_1234_1403,0.09922395783190127
1090,2019_1234_1414,0.8221131555101147
1091,2019_1234_1416,0.6198656027944884
1092,2019_1234_1429,0.7506984204558492
1093,2019_1234_1433,0.7168939193177623
1094,2019_1234_1436,0.8884638990697239
1095,2019_1234_1437,0.5915010084665031
1096,2019_1234_1438,0.055012738776080754
1097,2019_1234_1439,0.36641897216293023
1098,2019_1234_1449,0.5864303384404904
1099,2019_1234_1458,0.3215495417128469
1100,2019_1234_1459,0.43215261860917903
1101,2019_1234_1463,0.8510959649582512
1102,2019_1235_1242,0.31175428949518097
1103,2019_1235_1243,0.5276359436082297
1104,2019_1235_1246,0.21713925675228585
1105,2019_1235_1251,0.8947336719851405
1106,2019_1235_1257,0.5457206702456794
1107,2019_1235_1261,0.5596868308473872
1108,2019_1235_1266,0.7784634104156086
1109,2019_1235_1268,0.5847309937905912
1110,2019_1235_1276,0.2302070692522056
1111,2019_1235_1277,0.11869252276828968
1112,2019_1235_1278,0.5775108179080067
1113,2019_1235_1279,0.7963350433721144
1114,2019_1235_1280,0.6134971475853356
1115,2019_1235_1285,0.963471042451186
1116,2019_1235_1293,0.7797325143979624
1117,2019_1235_1295,0.9893378078449508
1118,2019_1235_1297,0.9425556398445887
1119,2019_1235_1300,0.9993861182050662
1120,2019_1235_1305,0.6796652017245843
1121,2019_1235_1308,0.8135593202803644
1122,2019_1235_1314,0.2125926498001092
1123,2019_1235_1318,0.9091424712926105
1124,2019_1235_1326,0.6047373314429295
1125,2019_1235_1328,0.4749029369941884
1126,2019_1235_1330,0.9434242962258046
1127,2019_1235_1332,0.540178584315394
1128,2019_1235_1341,0.9930141398707394
1129,2019_1235_1345,0.2601135121673471
1130,2019_1235_1371,0.7937886780367102
1131,2019_1235_1385,0.9115885584679049
1132,2019_1235_1387,0.9323510390937981
1133,2019_1235_1388,0.6719950169693876
1134,2019_1235_1393,0.7303260830136256
1135,2019_1235_1396,0.8581832301473078
1136,2019_1235_1397,0.3087275732003255
1137,2019_1235_1403,0.13675822739756105
1138,2019_1235_1414,0.8692254141814785
1139,2019_1235_1416,0.7010650695671041
1140,2019_1235_1429,0.812408663229947
1141,2019_1235_1433,0.7845705755115795
1142,2019_1235_1436,0.9197195505590733
1143,2019_1235_1437,0.6755883936267046
1144,2019_1235_1438,0.07725725077227337
1145,2019_1235_1439,0.45407641270726995
1146,2019_1235_1449,0.670980902854765
1147,2019_1235_1458,0.40534017424992974
1148,2019_1235_1459,0.5225654320872867
1149,2019_1235_1463,0.8915449266998537
1150,2019_1242_1243,0.7114805842939879
1151,2019_1242_1246,0.37977890833328465
1152,2019_1242_1251,0.9494039905136973
1153,2019_1242_1257,0.7261794457829921
1154,2019_1242_1261,0.7372686603226523
1155,2019_1242_1266,0.8858124950166643
1156,2019_1242_1268,0.756604796780157
1157,2019_1242_1276,0.3976627650540122
1158,2019_1242_1277,0.22918107586299835
1159,2019_1242_1278,0.7511009232561732
1160,2019_1242_1279,0.8961790948789053
1161,2019_1242_1280,0.7779855639932587
1162,2019_1242_1285,0.9831160935056166
1163,2019_1242_1293,0.8865562518641019
1164,2019_1242_1295,0.9951420115205597
1165,2019_1242_1297,0.9731352306562616
1166,2019_1242_1300,0.9997218365011916
1167,2019_1242_1305,0.8240690633262582
1168,2019_1242_1308,0.9059565912815153
1169,2019_1242_1314,0.37345136349625907
1170,2019_1242_1318,0.9566917607318809
1171,2019_1242_1326,0.7715656441710692
1172,2019_1242_1328,0.6662908558173731
1173,2019_1242_1330,0.973554445760583
1174,2019_1242_1332,0.7217162550300488
1175,2019_1242_1341,0.9968234753421614
1176,2019_1242_1345,0.4369746515247409
1177,2019_1242_1371,0.89471600999405
1178,2019_1242_1385,0.957916970752072
1179,2019_1242_1387,0.9681794947014356
1180,2019_1242_1388,0.8189353984787672
1181,2019_1242_1393,0.8567072847732384
1182,2019_1242_1396,0.9303586045725409
1183,2019_1242_1397,0.49646367073039765
1184,2019_1242_1403,0.259119306402891
1185,2019_1242_1414,0.936198842503479
1186,2019_1242_1416,0.8381197297213558
1187,2019_1242_1429,0.9053098117478188
1188,2019_1242_1433,0.8893808539948513
1189,2019_1242_1436,0.9619650212642173
1190,2019_1242_1437,0.8213469710404065
1191,2019_1242_1438,0.15600210282477878
1192,2019_1242_1439,0.6474195403174053
1193,2019_1242_1449,0.8182527183902166
1194,2019_1242_1458,0.6007680456872607
1195,2019_1242_1459,0.7072887313775762
1196,2019_1242_1463,0.9477746626585241
1197,2019_1243_1246,0.19891710680833885
1198,2019_1243_1251,0.8838466435543306
1199,2019_1243_1257,0.5181756591811163
1200,2019_1243_1261,0.5322628320335344
1201,2019_1243_1266,0.7587930738871241
1202,2019_1243_1268,0.5576339631890153
1203,2019_1243_1276,0.2111841081971266
1204,2019_1243_1277,0.10759647159827855
1205,2019_1243_1278,0.5503049861913156
1206,2019_1243_1279,0.7777985990141646
1207,2019_1243_1280,0.5869512332191552
1208,2019_1243_1285,0.9593702622002099
1209,2019_1243_1293,0.7601401419461976
1210,2019_1243_1295,0.98810500799786
1211,2019_1243_1297,0.9362622033521388
1212,2019_1243_1300,0.9993143338443
1213,2019_1243_1305,0.6551090294939853
1214,2019_1243_1308,0.7961893134981769
1215,2019_1243_1314,0.19465717617478312
1216,2019_1243_1318,0.899578397812263
1217,2019_1243_1326,0.5780036160601036
1218,2019_1243_1328,0.44741196177024617
1219,2019_1243_1330,0.9372196884227414
1220,2019_1243_1332,0.5125976622157157
1221,2019_1243_1341,0.992203060389967
1222,2019_1243_1345,0.23938777305975673
1223,2019_1243_1371,0.7750859340849815
1224,2019_1243_1385,0.9022542877456683
1225,2019_1243_1387,0.9250285416374691
1226,2019_1243_1388,0.6471561109507656
1227,2019_1243_1393,0.707984913044859
1228,2019_1243_1396,0.8441743725942541
1229,2019_1243_1397,0.28562361884568505
1230,2019_1243_1403,0.12421132266330709
1231,2019_1243_1414,0.856124451175466
1232,2019_1243_1416,0.6773706535834568
1233,2019_1243_1429,0.7949584721611732
1234,2019_1243_1433,0.7652789962599249
1235,2019_1243_1436,0.9111600693976044
1236,2019_1243_1437,0.6508802321195356
1237,2019_1243_1438,0.06972832774027496
1238,2019_1243_1439,0.42681109718444904
1239,2019_1243_1449,0.646105644077835
1240,2019_1243_1458,0.3789698071139249
1241,2019_1243_1459,0.49491587305832785
1242,2019_1243_1463,0.8803722004281423
1243,2019_1246_1251,0.9683987414265562
1244,2019_1246_1257,0.8124196076076627
1245,2019_1246_1261,0.8208777480168031
1246,2019_1246_1266,0.9268411235289585
1247,2019_1246_1268,0.8354340291047568
1248,2019_1246_1276,0.5188091499634144
1249,2019_1246_1277,0.3268524295748961
1250,2019_1246_1278,0.8313152932437948
1251,2019_1246_1279,0.933761439203728
1252,2019_1246_1280,0.8512515227916517
1253,2019_1246_1285,0.9895933760099695
1254,2019_1246_1293,0.9273395624096943
1255,2019_1246_1295,0.9970196991319654
1256,2019_1246_1297,0.9833767925063648
1257,2019_1246_1300,0.9998296540055144
1258,2019_1246_1305,0.8843871802288323
1259,2019_1246_1308,0.9402355934238377
1260,2019_1246_1314,0.4932620708574646
1261,2019_1246_1318,0.9730282640100952
1262,2019_1246_1326,0.846532288223785
1263,2019_1246_1328,0.7652967622688175
1264,2019_1246_1330,0.9836388786576546
1265,2019_1246_1332,0.8089923655413216
1266,2019_1246_1341,0.9980525230719208
1267,2019_1246_1345,0.5589830434422921
1268,2019_1246_1371,0.9327882585592494
1269,2019_1246_1385,0.9738039618501289
1270,2019_1246_1387,0.9802720142213025
1271,2019_1246_1388,0.8807589177616622
1272,2019_1246_1393,0.9070968845087457
1273,2019_1246_1396,0.9561733117737473
1274,2019_1246_1397,0.6168831822728824
1275,2019_1246_1403,0.3635322512930582
1276,2019_1246_1414,0.9599418990579802
1277,2019_1246_1416,0.8942388115774296
1278,2019_1246_1429,0.9398089030494502
1279,2019_1246_1433,0.9292297724449287
1280,2019_1246_1436,0.9763615223661165
1281,2019_1246_1437,0.8824652501824611
1282,2019_1246_1438,0.2318676634138433
1283,2019_1246_1439,0.7499228661606345
1284,2019_1246_1449,0.8802752572509703
1285,2019_1246_1458,0.7107751255781115
1286,2019_1246_1459,0.797822087117539
1287,2019_1246_1463,0.9673600664771432
1288,2019_1251_1257,0.12383157369946578
1289,2019_1251_1261,0.1300926549993941
1290,2019_1251_1266,0.292495081711979
1291,2019_1251_1268,0.14211840145978313
1292,2019_1251_1276,0.033987849930824286
1293,2019_1251_1277,0.015597853031148351
1294,2019_1251_1278,0.13854022804051536
1295,2019_1251_1279,0.3150774635760999
1296,2019_1251_1280,0.1573612012832825
1297,2019_1251_1285,0.7562826769195549
1298,2019_1251_1293,0.29402341289537265
1299,2019_1251_1295,0.9160846979527572
1300,2019_1251_1297,0.6587541396952965
1301,2019_1251_1300,0.9948061008124208
1302,2019_1251_1305,0.1997596349319289
1303,2019_1251_1308,0.3392305046400402
1304,2019_1251_1314,0.03078679425060955
1305,2019_1251_1318,0.5407042706094449
1306,2019_1251_1326,0.15254381400758485
1307,2019_1251_1328,0.09617175495280879
1308,2019_1251_1330,0.6623771225366911
1309,2019_1251_1332,0.12142874927870452
1310,2019_1251_1341,0.943578316580514
1311,2019_1251_1345,0.03971849177803596
1312,2019_1251_1371,0.3117146853743599
1313,2019_1251_1385,0.5481395222117131
1314,2019_1251_1387,0.6185377775142535
1315,2019_1251_1388,0.19422162548987087
1316,2019_1251_1393,0.24163190912061047
1317,2019_1251_1396,0.4158704023508033
1318,2019_1251_1397,0.049920890030784815
1319,2019_1251_1403,0.018297728398833223
1320,2019_1251_1414,0.4388320209229183
1321,2019_1251_1416,0.21624979213511594
1322,2019_1251_1429,0.33753616303970146
1323,2019_1251_1433,0.2999517186226632
1324,2019_1251_1436,0.5740786520483314
1325,2019_1251_1437,0.19679300024190385
1326,2019_1251_1438,0.009754340719692601
1327,2019_1251_1439,0.08913484959192625
1328,2019_1251_1449,0.19350316991727598
1329,2019_1251_1458,0.07424124469350019
1330,2019_1251_1459,0.11408190286092851
1331,2019_1251_1463,0.4916479921306132
1332,2019_1257_1261,0.5141205811449342
1333,2019_1257_1266,0.7452316478118508
1334,2019_1257_1268,0.5396246218170315
1335,2019_1257_1276,0.19932217262632693
1336,2019_1257_1277,0.10080933887084638
1337,2019_1257_1278,0.5322475519619785
1338,2019_1257_1279,0.7649747559801595
1339,2019_1257_1280,0.5692133930665911
1340,2019_1257_1285,0.956438522712574
1341,2019_1257_1293,0.7466291629601464
1342,2019_1257_1295,0.9872190727344927
1343,2019_1257_1297,0.9317816105357959
1344,2019_1257_1300,0.9992626426386373
1345,2019_1257_1305,0.6384954233705289
1346,2019_1257_1308,0.7841322768866155
1347,2019_1257_1314,0.18350758096629452
1348,2019_1257_1318,0.8928142582393499
1349,2019_1257_1326,0.5601694643166608
1350,2019_1257_1328,0.42950610454216104
1351,2019_1257_1330,0.9328015732440641
1352,2019_1257_1332,0.49441717758300596
1353,2019_1257_1341,0.9916197581570145
1354,2019_1257_1345,0.2263963416654612
1355,2019_1257_1371,0.7621534095674953
1356,2019_1257_1385,0.8956494813583973
1357,2019_1257_1387,0.9198258764427392
1358,2019_1257_1388,0.630375558180084
1359,2019_1257_1393,0.6927236801269805
1360,2019_1257_1396,0.8343654904956047
1361,2019_1257_1397,0.2710170567651174
1362,2019_1257_1403,0.11651296844414592
1363,2019_1257_1414,0.8469314032011154
1364,2019_1257_1416,0.6612749401916715
1365,2019_1257_1429,0.7828484806354626
1366,2019_1257_1433,0.7519630283813366
1367,2019_1257_1436,0.9050937388873092
1368,2019_1257_1437,0.6341766736805842
1369,2019_1257_1438,0.06515549671807705
1370,2019_1257_1439,0.4091192966353254
1371,2019_1257_1449,0.6293037496051234
1372,2019_1257_1458,0.362008631992897
1373,2019_1257_1459,0.4767490956408732
1374,2019_1257_1463,0.8724977414881542
1375,2019_1261_1266,0.7343562073247056
1376,2019_1261_1268,0.5255599703040326
1377,2019_1261_1276,0.19045773818624778
1378,2019_1261_1277,0.09580184672899045
1379,2019_1261_1278,0.5181587674087287
1380,2019_1261_1279,0.7546646500505158
1381,2019_1261_1280,0.5553077669436054
